id,img_name,shape,center,radius,color,thickness,filled,box_corner,box_length,box_width
19046,img19046.png,circle,"(388, 321)",60,"(0.8901960784313725, 0.9019607843137255, 0.7686274509803922)",-1,True,"(329, 262)",119,119
19047,img19047.png,circle,"(273, 271)",110,"(0.6627450980392157, 0.8352941176470589, 0.043137254901960784)",1,False,"(163, 161)",221,221
19048,img19048.png,circle,"(259, 302)",93,"(0.9372549019607843, 0.4666666666666667, 0.4117647058823529)",-1,True,"(167, 210)",185,185
19049,img19049.png,circle,"(310, 275)",74,"(0.1843137254901961, 0.4196078431372549, 0.8901960784313725)",-1,True,"(237, 202)",147,147
19050,img19050.png,circle,"(165, 170)",107,"(0.6588235294117647, 0.7098039215686275, 0.23529411764705882)",6,False,"(55, 60)",220,220
19051,img19051.png,circle,"(37, 29)",8,"(0.6705882352941176, 0.28627450980392155, 0.6392156862745098)",1,False,"(29, 21)",17,17
19052,img19052.png,circle,"(230, 180)",112,"(0.40784313725490196, 0.6627450980392157, 0.09803921568627451)",8,False,"(114, 64)",232,232
19053,img19053.png,circle,"(417, 321)",94,"(0.09803921568627451, 0.10588235294117647, 0.13725490196078433)",7,False,"(320, 224)",195,195
19054,img19054.png,circle,"(49, 437)",29,"(0.8588235294117647, 0.047058823529411764, 0.807843137254902)",1,False,"(20, 408)",59,59
19055,img19055.png,circle,"(230, 289)",71,"(0.5843137254901961, 0.3803921568627451, 0.6980392156862745)",0,False,"(159, 218)",142,142
19056,img19056.png,circle,"(351, 176)",106,"(0.48627450980392156, 0.7803921568627451, 0.8509803921568627)",5,False,"(243, 68)",217,217
19057,img19057.png,circle,"(385, 283)",82,"(0.14901960784313725, 0.054901960784313725, 0.7254901960784313)",4,False,"(301, 199)",168,168
19058,img19058.png,circle,"(148, 135)",121,"(0.06274509803921569, 0.00392156862745098, 0.8823529411764706)",5,False,"(25, 12)",247,247
19059,img19059.png,circle,"(242, 353)",75,"(0.1411764705882353, 0.23529411764705882, 0.27058823529411763)",5,False,"(165, 276)",155,155
19060,img19060.png,circle,"(233, 65)",57,"(0.2, 0.7686274509803922, 0.7098039215686275)",4,False,"(174, 6)",118,118
19061,img19061.png,circle,"(310, 112)",110,"(0.8313725490196079, 0.9137254901960784, 0.7333333333333333)",7,False,"(197, -1)",227,227
19062,img19062.png,circle,"(213, 231)",115,"(0.48627450980392156, 0.5215686274509804, 0.32941176470588235)",1,False,"(98, 116)",231,231
19063,img19063.png,circle,"(172, 125)",1,"(0.796078431372549, 0.8549019607843137, 0.3607843137254902)",8,False,"(167, 120)",10,10
19064,img19064.png,circle,"(280, 276)",71,"(0.6980392156862745, 0.5725490196078431, 0.8392156862745098)",3,False,"(208, 204)",145,145
19065,img19065.png,circle,"(183, 398)",34,"(0.615686274509804, 0.7333333333333333, 0.12156862745098039)",3,False,"(148, 363)",71,71
19066,img19066.png,circle,"(104, 283)",66,"(0.4627450980392157, 0.07450980392156863, 0.25882352941176473)",1,False,"(38, 217)",133,133
19067,img19067.png,circle,"(262, 214)",31,"(0.9882352941176471, 0.36470588235294116, 0.12156862745098039)",1,False,"(231, 183)",63,63
19068,img19068.png,circle,"(164, 328)",80,"(0.2235294117647059, 0.8117647058823529, 0.6588235294117647)",10,False,"(79, 243)",170,170
19069,img19069.png,circle,"(131, 413)",27,"(0.30196078431372547, 0.054901960784313725, 0.7686274509803922)",2,False,"(103, 385)",56,56
19070,img19070.png,circle,"(301, 126)",70,"(0.7411764705882353, 0.13333333333333333, 0.2235294117647059)",4,False,"(229, 54)",144,144
19071,img19071.png,circle,"(173, 144)",120,"(0.0392156862745098, 0.3058823529411765, 0.35294117647058826)",0,False,"(53, 24)",240,240
19072,img19072.png,circle,"(326, 89)",67,"(0.03137254901960784, 0.4627450980392157, 0.2235294117647059)",9,False,"(255, 18)",143,143
19073,img19073.png,circle,"(173, 225)",10,"(0.7686274509803922, 0.027450980392156862, 0.36470588235294116)",10,False,"(158, 210)",30,30
19074,img19074.png,circle,"(433, 180)",40,"(0.4235294117647059, 0.7764705882352941, 0.3411764705882353)",0,False,"(393, 140)",80,80
19075,img19075.png,circle,"(222, 398)",82,"(0.4666666666666667, 0.09803921568627451, 0.1411764705882353)",7,False,"(137, 313)",171,171
19076,img19076.png,circle,"(360, 355)",97,"(0.3803921568627451, 0.00392156862745098, 0.984313725490196)",8,False,"(259, 254)",202,202
19077,img19077.png,circle,"(384, 292)",91,"(0.23529411764705882, 0.35294117647058826, 0.3607843137254902)",4,False,"(291, 199)",186,186
19078,img19078.png,circle,"(336, 179)",127,"(0.7568627450980392, 0.788235294117647, 0.4)",7,False,"(206, 49)",261,261
19079,img19079.png,circle,"(105, 384)",18,"(0.45098039215686275, 0.9529411764705882, 0.43529411764705883)",0,False,"(87, 366)",36,36
19080,img19080.png,circle,"(173, 281)",71,"(0.18823529411764706, 0.24705882352941178, 0.34509803921568627)",4,False,"(100, 208)",146,146
19081,img19081.png,circle,"(273, 215)",93,"(0.5294117647058824, 0.796078431372549, 0.8901960784313725)",6,False,"(177, 119)",192,192
19082,img19082.png,circle,"(250, 415)",81,"(0.17254901960784313, 0.8666666666666667, 0.8313725490196079)",-1,True,"(170, 335)",161,161
19083,img19083.png,circle,"(307, 229)",82,"(0.5529411764705883, 0.4745098039215686, 0.9333333333333333)",2,False,"(224, 146)",166,166
19084,img19084.png,circle,"(84, 68)",43,"(0.7764705882352941, 0.11764705882352941, 0.43137254901960786)",2,False,"(40, 24)",88,88
19085,img19085.png,circle,"(418, 425)",86,"(0.9294117647058824, 0.0392156862745098, 0.6235294117647059)",6,False,"(329, 336)",178,178
19086,img19086.png,circle,"(44, 80)",13,"(0.5176470588235295, 0.7019607843137254, 0.1607843137254902)",8,False,"(27, 63)",34,34
19087,img19087.png,circle,"(245, 183)",22,"(0.9294117647058824, 0.32941176470588235, 0.6627450980392157)",0,False,"(223, 161)",44,44
19088,img19088.png,circle,"(136, 385)",39,"(0.12549019607843137, 0.3215686274509804, 0.796078431372549)",5,False,"(95, 344)",83,83
19089,img19089.png,circle,"(310, 259)",77,"(0.3058823529411765, 0.6039215686274509, 0.4)",10,False,"(228, 177)",164,164
19090,img19090.png,circle,"(122, 245)",13,"(0.6627450980392157, 0.20392156862745098, 0.3686274509803922)",-1,True,"(110, 233)",25,25
19091,img19091.png,circle,"(84, 173)",8,"(0.11764705882352941, 0.09803921568627451, 0.7098039215686275)",7,False,"(73, 162)",23,23
19092,img19092.png,circle,"(316, 142)",108,"(0.6784313725490196, 0.09803921568627451, 0.7803921568627451)",8,False,"(204, 30)",224,224
19093,img19093.png,circle,"(188, 134)",9,"(0.7686274509803922, 0.4117647058823529, 0.2980392156862745)",10,False,"(174, 120)",28,28
19094,img19094.png,circle,"(423, 249)",30,"(0.6745098039215687, 0.25882352941176473, 0.11372549019607843)",8,False,"(389, 215)",68,68
19095,img19095.png,circle,"(414, 161)",85,"(0.5843137254901961, 0.4980392156862745, 0.8901960784313725)",2,False,"(328, 75)",172,172
19096,img19096.png,circle,"(118, 429)",58,"(0.8666666666666667, 0.7294117647058823, 0.10196078431372549)",3,False,"(59, 370)",119,119
19097,img19097.png,circle,"(165, 169)",69,"(0.4588235294117647, 0.4, 0.5882352941176471)",3,False,"(95, 99)",141,141
19098,img19098.png,circle,"(273, 355)",111,"(0.30196078431372547, 0.7764705882352941, 0.16470588235294117)",5,False,"(160, 242)",227,227
19099,img19099.png,circle,"(288, 402)",109,"(0.4588235294117647, 0.26666666666666666, 0.9490196078431372)",5,False,"(177, 291)",223,223
19100,img19100.png,circle,"(330, 123)",39,"(0.37254901960784315, 0.6470588235294118, 0.9490196078431372)",6,False,"(288, 81)",84,84
19101,img19101.png,circle,"(100, 431)",22,"(0.5647058823529412, 0.050980392156862744, 0.8235294117647058)",10,False,"(73, 404)",54,54
19102,img19102.png,circle,"(123, 71)",28,"(0.5490196078431373, 0.8823529411764706, 0.10196078431372549)",0,False,"(95, 43)",56,56
19103,img19103.png,circle,"(254, 383)",108,"(0.8705882352941177, 0.984313725490196, 0.08235294117647059)",4,False,"(144, 273)",220,220
19104,img19104.png,circle,"(502, 285)",8,"(0.16470588235294117, 0.13333333333333333, 0.5372549019607843)",6,False,"(491, 274)",22,22
19105,img19105.png,circle,"(266, 287)",124,"(0.37254901960784315, 0.592156862745098, 0.15294117647058825)",9,False,"(138, 159)",257,257
19106,img19106.png,circle,"(449, 46)",13,"(0.4666666666666667, 0.023529411764705882, 0.1568627450980392)",0,False,"(436, 33)",26,26
19107,img19107.png,circle,"(166, 206)",87,"(0.807843137254902, 0.6705882352941176, 0.788235294117647)",2,False,"(78, 118)",176,176
19108,img19108.png,circle,"(223, 324)",112,"(0.1843137254901961, 0.5568627450980392, 0.21568627450980393)",6,False,"(108, 209)",230,230
19109,img19109.png,circle,"(157, 406)",99,"(0.5529411764705883, 0.6470588235294118, 0.9803921568627451)",3,False,"(57, 306)",201,201
19110,img19110.png,circle,"(187, 360)",13,"(0.6705882352941176, 0.28627450980392155, 0.6745098039215687)",9,False,"(170, 343)",35,35
19111,img19111.png,circle,"(220, 353)",105,"(0.3686274509803922, 0.9294117647058824, 0.1607843137254902)",2,False,"(114, 247)",212,212
19112,img19112.png,circle,"(482, 282)",30,"(0.6588235294117647, 0.5137254901960784, 0.1843137254901961)",6,False,"(449, 249)",66,66
19113,img19113.png,circle,"(361, 183)",123,"(0.37254901960784315, 0.5019607843137255, 0.8666666666666667)",1,False,"(238, 60)",247,247
19114,img19114.png,circle,"(54, 418)",17,"(0.9686274509803922, 0.6862745098039216, 0.011764705882352941)",8,False,"(33, 397)",42,42
19115,img19115.png,circle,"(430, 445)",28,"(0.4392156862745098, 0.396078431372549, 0.8823529411764706)",10,False,"(397, 412)",66,66
19116,img19116.png,circle,"(140, 314)",84,"(0.615686274509804, 0.6196078431372549, 0.2627450980392157)",-1,True,"(57, 231)",167,167
19117,img19117.png,circle,"(32, 253)",8,"(0.03137254901960784, 0.10588235294117647, 0.9450980392156862)",9,False,"(20, 241)",25,25
19118,img19118.png,circle,"(309, 425)",68,"(0.10588235294117647, 1.0, 0.8392156862745098)",10,False,"(236, 352)",146,146
19119,img19119.png,circle,"(212, 351)",88,"(0.615686274509804, 0.7647058823529411, 0.1450980392156863)",5,False,"(122, 261)",181,181
19120,img19120.png,circle,"(376, 343)",15,"(0.4470588235294118, 0.17254901960784313, 0.10980392156862745)",7,False,"(358, 325)",37,37
19121,img19121.png,circle,"(372, 268)",108,"(0.30196078431372547, 0.5333333333333333, 0.592156862745098)",7,False,"(261, 157)",223,223
19122,img19122.png,circle,"(359, 109)",87,"(0.7764705882352941, 0.28627450980392155, 0.6274509803921569)",7,False,"(269, 19)",181,181
19123,img19123.png,circle,"(159, 245)",48,"(0.8745098039215686, 0.06274509803921569, 0.06274509803921569)",3,False,"(110, 196)",99,99
19124,img19124.png,circle,"(146, 340)",92,"(0.27058823529411763, 0.30980392156862746, 0.19215686274509805)",2,False,"(53, 247)",186,186
19125,img19125.png,circle,"(196, 240)",33,"(0.3411764705882353, 0.6, 0.8941176470588236)",1,False,"(163, 207)",67,67
19126,img19126.png,circle,"(374, 60)",48,"(0.7058823529411765, 0.8627450980392157, 0.5882352941176471)",9,False,"(322, 8)",105,105
19127,img19127.png,circle,"(452, 21)",0,"(0.03137254901960784, 0.5294117647058824, 0.4823529411764706)",5,False,"(450, 19)",5,5
19128,img19128.png,circle,"(89, 214)",48,"(0.6470588235294118, 0.4980392156862745, 0.20392156862745098)",7,False,"(38, 163)",103,103
19129,img19129.png,circle,"(352, 357)",22,"(0.9372549019607843, 0.6705882352941176, 0.7607843137254902)",6,False,"(327, 332)",50,50
19130,img19130.png,circle,"(300, 447)",60,"(0.9058823529411765, 0.403921568627451, 0.1803921568627451)",1,False,"(240, 387)",121,121
19131,img19131.png,circle,"(170, 291)",99,"(0.6196078431372549, 0.6470588235294118, 0.9254901960784314)",9,False,"(67, 188)",207,207
19132,img19132.png,circle,"(35, 373)",2,"(0.3215686274509804, 0.6509803921568628, 0.0784313725490196)",5,False,"(31, 369)",9,9
19133,img19133.png,circle,"(127, 313)",110,"(0.7647058823529411, 0.3058823529411765, 0.45098039215686275)",4,False,"(15, 201)",224,224
19134,img19134.png,circle,"(291, 413)",62,"(0.7098039215686275, 0.8392156862745098, 0.4980392156862745)",4,False,"(227, 349)",128,128
19135,img19135.png,circle,"(366, 157)",101,"(0.7294117647058823, 0.35294117647058826, 0.08235294117647059)",5,False,"(263, 54)",207,207
19136,img19136.png,circle,"(330, 41)",26,"(0.6705882352941176, 0.7450980392156863, 0.12156862745098039)",0,False,"(304, 15)",52,52
19137,img19137.png,circle,"(298, 373)",75,"(0.21176470588235294, 0.09411764705882353, 0.5568627450980392)",5,False,"(221, 296)",155,155
19138,img19138.png,circle,"(300, 377)",106,"(0.3607843137254902, 0.7333333333333333, 0.7725490196078432)",6,False,"(191, 268)",218,218
19139,img19139.png,circle,"(208, 316)",104,"(0.8196078431372549, 0.6313725490196078, 0.1803921568627451)",10,False,"(99, 207)",218,218
19140,img19140.png,circle,"(156, 145)",2,"(0.9372549019607843, 0.5450980392156862, 0.9490196078431372)",5,False,"(152, 141)",9,9
19141,img19141.png,circle,"(206, 140)",93,"(0.24705882352941178, 0.30980392156862746, 0.16862745098039217)",0,False,"(113, 47)",186,186
19142,img19142.png,circle,"(105, 368)",46,"(0.03529411764705882, 0.3686274509803922, 0.3215686274509804)",6,False,"(56, 319)",98,98
19143,img19143.png,circle,"(81, 228)",43,"(0.5529411764705883, 0.8156862745098039, 0.788235294117647)",7,False,"(35, 182)",93,93
19144,img19144.png,circle,"(347, 77)",51,"(0.3137254901960784, 0.25882352941176473, 0.6196078431372549)",4,False,"(294, 24)",106,106
19145,img19145.png,circle,"(166, 374)",113,"(0.396078431372549, 0.6313725490196078, 0.9294117647058824)",4,False,"(51, 259)",230,230
19146,img19146.png,circle,"(434, 449)",59,"(0.9215686274509803, 0.07058823529411765, 0.5450980392156862)",6,False,"(372, 387)",124,124
19147,img19147.png,circle,"(135, 291)",82,"(0.5333333333333333, 0.8509803921568627, 0.2627450980392157)",6,False,"(50, 206)",170,170
19148,img19148.png,circle,"(452, 165)",42,"(0.09411764705882353, 0.26666666666666666, 0.5411764705882353)",-1,True,"(411, 124)",83,83
19149,img19149.png,circle,"(263, 223)",78,"(0.7450980392156863, 0.2549019607843137, 0.9058823529411765)",0,False,"(185, 145)",156,156
19150,img19150.png,circle,"(309, 303)",74,"(0.8156862745098039, 0.06274509803921569, 0.36470588235294116)",6,False,"(232, 226)",154,154
19151,img19151.png,circle,"(135, 40)",21,"(0.047058823529411764, 0.25098039215686274, 0.08627450980392157)",3,False,"(113, 18)",45,45
19152,img19152.png,circle,"(346, 283)",101,"(0.12549019607843137, 0.6862745098039216, 0.7568627450980392)",4,False,"(243, 180)",206,206
19153,img19153.png,circle,"(288, 89)",36,"(0.01568627450980392, 0.9803921568627451, 0.12941176470588237)",5,False,"(250, 51)",77,77
19154,img19154.png,circle,"(296, 175)",127,"(0.9058823529411765, 0.2901960784313726, 0.5647058823529412)",1,False,"(169, 48)",255,255
19155,img19155.png,circle,"(218, 269)",22,"(0.39215686274509803, 0.8196078431372549, 0.4588235294117647)",2,False,"(195, 246)",46,46
19156,img19156.png,circle,"(281, 408)",21,"(0.25098039215686274, 0.1568627450980392, 0.43529411764705883)",9,False,"(256, 383)",51,51
19157,img19157.png,circle,"(304, 240)",13,"(0.21176470588235294, 0.3607843137254902, 0.8117647058823529)",3,False,"(290, 226)",29,29
19158,img19158.png,circle,"(222, 270)",101,"(0.20392156862745098, 0.788235294117647, 0.7176470588235294)",2,False,"(120, 168)",204,204
19159,img19159.png,circle,"(394, 219)",104,"(0.5647058823529412, 0.8196078431372549, 0.11764705882352941)",8,False,"(286, 111)",216,216
19160,img19160.png,circle,"(184, 268)",114,"(0.4627450980392157, 0.3215686274509804, 0.36470588235294116)",2,False,"(69, 153)",230,230
19161,img19161.png,circle,"(339, 132)",117,"(0.5137254901960784, 0.7843137254901961, 0.9450980392156862)",10,False,"(217, 10)",244,244
19162,img19162.png,circle,"(284, 135)",36,"(0.9725490196078431, 0.796078431372549, 0.8313725490196079)",7,False,"(245, 96)",79,79
19163,img19163.png,circle,"(396, 371)",23,"(0.8196078431372549, 0.5490196078431373, 0.996078431372549)",1,False,"(373, 348)",47,47
19164,img19164.png,circle,"(241, 234)",30,"(0.027450980392156862, 0.6078431372549019, 0.07450980392156863)",10,False,"(206, 199)",70,70
19165,img19165.png,circle,"(301, 406)",89,"(0.29411764705882354, 0.7137254901960784, 0.011764705882352941)",7,False,"(209, 314)",185,185
19166,img19166.png,circle,"(196, 171)",14,"(0.0196078431372549, 0.6, 0.14901960784313725)",-1,True,"(183, 158)",27,27
19167,img19167.png,circle,"(190, 372)",106,"(0.5764705882352941, 0.03529411764705882, 0.32941176470588235)",10,False,"(79, 261)",222,222
19168,img19168.png,circle,"(356, 342)",55,"(0.6901960784313725, 0.9647058823529412, 0.8666666666666667)",10,False,"(296, 282)",120,120
19169,img19169.png,circle,"(152, 216)",44,"(0.6, 0.6078431372549019, 0.807843137254902)",8,False,"(104, 168)",96,96
19170,img19170.png,circle,"(141, 394)",3,"(0.8588235294117647, 0.06666666666666667, 0.8705882352941177)",1,False,"(138, 391)",7,7
19171,img19171.png,circle,"(435, 318)",58,"(0.7529411764705882, 0.5568627450980392, 0.23529411764705882)",3,False,"(376, 259)",119,119
19172,img19172.png,circle,"(339, 233)",53,"(0.8705882352941177, 0.10588235294117647, 0.9372549019607843)",8,False,"(282, 176)",114,114
19173,img19173.png,circle,"(107, 298)",58,"(0.6549019607843137, 0.7058823529411765, 0.7843137254901961)",4,False,"(47, 238)",120,120
19174,img19174.png,circle,"(353, 242)",113,"(0.7568627450980392, 0.41568627450980394, 0.17254901960784313)",3,False,"(239, 128)",229,229
19175,img19175.png,circle,"(118, 384)",117,"(0.9568627450980393, 0.1607843137254902, 0.20392156862745098)",5,False,"(-1, 265)",239,239
19176,img19176.png,circle,"(282, 132)",57,"(0.6392156862745098, 0.8352941176470589, 0.16862745098039217)",1,False,"(225, 75)",115,115
19177,img19177.png,circle,"(164, 255)",44,"(0.03137254901960784, 0.5176470588235295, 0.3215686274509804)",4,False,"(118, 209)",92,92
19178,img19178.png,circle,"(277, 306)",22,"(0.5490196078431373, 0.027450980392156862, 0.48627450980392156)",6,False,"(252, 281)",50,50
19179,img19179.png,circle,"(168, 186)",72,"(0.7490196078431373, 0.058823529411764705, 0.7254901960784313)",-1,True,"(97, 115)",143,143
19180,img19180.png,circle,"(163, 118)",28,"(0.2196078431372549, 0.9019607843137255, 0.8823529411764706)",2,False,"(134, 89)",58,58
19181,img19181.png,circle,"(256, 225)",90,"(0.7803921568627451, 0.9882352941176471, 0.027450980392156862)",2,False,"(165, 134)",182,182
19182,img19182.png,circle,"(61, 174)",37,"(0.5490196078431373, 0.054901960784313725, 0.7450980392156863)",8,False,"(20, 133)",82,82
19183,img19183.png,circle,"(305, 408)",97,"(0.4823529411764706, 0.4745098039215686, 0.8784313725490196)",9,False,"(204, 307)",203,203
19184,img19184.png,circle,"(321, 320)",68,"(0.7333333333333333, 0.2196078431372549, 0.7568627450980392)",7,False,"(250, 249)",143,143
19185,img19185.png,circle,"(93, 437)",25,"(0.5764705882352941, 0.10980392156862745, 0.9764705882352941)",5,False,"(66, 410)",55,55
19186,img19186.png,circle,"(465, 49)",15,"(0.9490196078431372, 0.6039215686274509, 0.7294117647058823)",8,False,"(446, 30)",38,38
19187,img19187.png,circle,"(419, 307)",90,"(0.9568627450980393, 0.36470588235294116, 0.19215686274509805)",8,False,"(325, 213)",188,188
19188,img19188.png,circle,"(101, 434)",6,"(0.2784313725490196, 0.9254901960784314, 0.7333333333333333)",4,False,"(93, 426)",16,16
19189,img19189.png,circle,"(213, 352)",82,"(0.043137254901960784, 0.3764705882352941, 0.4117647058823529)",1,False,"(131, 270)",165,165
19190,img19190.png,circle,"(266, 315)",17,"(0.8196078431372549, 0.1607843137254902, 0.7019607843137254)",1,False,"(249, 298)",35,35
19191,img19191.png,circle,"(148, 147)",88,"(0.7568627450980392, 0.35294117647058826, 0.9333333333333333)",4,False,"(58, 57)",180,180
19192,img19192.png,circle,"(455, 106)",18,"(0.14901960784313725, 0.6627450980392157, 0.13725490196078433)",10,False,"(432, 83)",46,46
19193,img19193.png,circle,"(85, 70)",61,"(0.14901960784313725, 0.26666666666666666, 0.6)",0,False,"(24, 9)",122,122
19194,img19194.png,circle,"(324, 296)",122,"(0.13333333333333333, 0.4745098039215686, 0.3803921568627451)",2,False,"(201, 173)",246,246
19195,img19195.png,circle,"(394, 225)",26,"(0.33725490196078434, 0.40784313725490196, 0.3215686274509804)",10,False,"(363, 194)",62,62
19196,img19196.png,circle,"(185, 237)",68,"(0.6431372549019608, 0.8352941176470589, 0.7333333333333333)",8,False,"(113, 165)",144,144
19197,img19197.png,circle,"(346, 192)",81,"(0.796078431372549, 0.3803921568627451, 0.7529411764705882)",10,False,"(260, 106)",172,172
19198,img19198.png,circle,"(294, 172)",101,"(0.14901960784313725, 0.5529411764705883, 0.1607843137254902)",6,False,"(190, 68)",208,208
19199,img19199.png,circle,"(199, 382)",92,"(0.5686274509803921, 0.7137254901960784, 0.8588235294117647)",10,False,"(102, 285)",194,194
19200,img19200.png,circle,"(209, 296)",54,"(0.3254901960784314, 0.043137254901960784, 0.9294117647058824)",-1,True,"(156, 243)",107,107
19201,img19201.png,circle,"(334, 194)",6,"(0.49411764705882355, 0.23921568627450981, 0.5882352941176471)",6,False,"(325, 185)",18,18
19202,img19202.png,circle,"(271, 132)",114,"(0.23137254901960785, 0.12549019607843137, 0.49411764705882355)",10,False,"(152, 13)",238,238
19203,img19203.png,circle,"(314, 216)",93,"(0.10980392156862745, 0.41568627450980394, 0.17254901960784313)",4,False,"(219, 121)",190,190
19204,img19204.png,circle,"(355, 324)",101,"(0.2784313725490196, 0.4823529411764706, 0.1450980392156863)",8,False,"(250, 219)",210,210
19205,img19205.png,circle,"(221, 180)",96,"(0.13725490196078433, 0.01568627450980392, 0.8196078431372549)",0,False,"(125, 84)",192,192
19206,img19206.png,circle,"(137, 73)",13,"(0.07450980392156863, 0.9607843137254902, 0.43529411764705883)",8,False,"(120, 56)",34,34
19207,img19207.png,circle,"(199, 137)",89,"(0.9607843137254902, 0.06666666666666667, 0.2627450980392157)",5,False,"(108, 46)",183,183
19208,img19208.png,circle,"(143, 357)",3,"(0.8470588235294118, 0.12941176470588237, 0.6392156862745098)",-1,True,"(141, 355)",5,5
19209,img19209.png,circle,"(273, 192)",11,"(0.09803921568627451, 0.9568627450980393, 0.7058823529411765)",5,False,"(260, 179)",27,27
19210,img19210.png,circle,"(59, 99)",39,"(0.1450980392156863, 0.27058823529411763, 0.5372549019607843)",5,False,"(18, 58)",83,83
19211,img19211.png,circle,"(130, 122)",73,"(0.43529411764705883, 0.4980392156862745, 0.10588235294117647)",8,False,"(53, 45)",154,154
19212,img19212.png,circle,"(142, 258)",51,"(0.4666666666666667, 0.7764705882352941, 0.8980392156862745)",8,False,"(87, 203)",110,110
19213,img19213.png,circle,"(174, 125)",117,"(0.7019607843137254, 0.8862745098039215, 0.8941176470588236)",9,False,"(53, 4)",243,243
19214,img19214.png,circle,"(312, 285)",43,"(0.9294117647058824, 0.8980392156862745, 0.19607843137254902)",2,False,"(268, 241)",88,88
19215,img19215.png,circle,"(412, 93)",90,"(0.9647058823529412, 0.13725490196078433, 0.03529411764705882)",7,False,"(319, 0)",187,187
19216,img19216.png,circle,"(391, 220)",88,"(0.6823529411764706, 0.8313725490196079, 0.24313725490196078)",2,False,"(302, 131)",178,178
19217,img19217.png,circle,"(366, 268)",41,"(0.7098039215686275, 0.8588235294117647, 0.0196078431372549)",1,False,"(325, 227)",83,83
19218,img19218.png,circle,"(239, 496)",2,"(0.6666666666666666, 0.12941176470588237, 0.047058823529411764)",6,False,"(234, 491)",10,10
19219,img19219.png,circle,"(321, 247)",40,"(0.9725490196078431, 0.08235294117647059, 0.3411764705882353)",4,False,"(279, 205)",84,84
19220,img19220.png,circle,"(277, 347)",106,"(0.8705882352941177, 0.403921568627451, 0.5803921568627451)",0,False,"(171, 241)",212,212
19221,img19221.png,circle,"(311, 293)",116,"(0.7647058823529411, 0.3568627450980392, 0.13333333333333333)",9,False,"(191, 173)",241,241
19222,img19222.png,circle,"(329, 458)",27,"(0.8588235294117647, 0.7098039215686275, 0.18823529411764706)",1,False,"(302, 431)",55,55
19223,img19223.png,circle,"(347, 373)",45,"(0.8509803921568627, 0.6078431372549019, 0.45098039215686275)",-1,True,"(303, 329)",89,89
19224,img19224.png,circle,"(270, 394)",83,"(0.5843137254901961, 0.5333333333333333, 0.13725490196078433)",-1,True,"(188, 312)",165,165
19225,img19225.png,circle,"(243, 419)",31,"(0.9215686274509803, 0.8705882352941177, 0.8470588235294118)",7,False,"(209, 385)",69,69
19226,img19226.png,circle,"(141, 278)",94,"(0.7215686274509804, 0.20392156862745098, 0.7411764705882353)",4,False,"(45, 182)",192,192
19227,img19227.png,circle,"(288, 397)",113,"(0.043137254901960784, 0.984313725490196, 0.2196078431372549)",1,False,"(175, 284)",227,227
19228,img19228.png,circle,"(334, 382)",64,"(0.5450980392156862, 0.7098039215686275, 0.3803921568627451)",2,False,"(269, 317)",130,130
19229,img19229.png,circle,"(281, 155)",109,"(0.7254901960784313, 0.30196078431372547, 0.4117647058823529)",2,False,"(171, 45)",220,220
19230,img19230.png,circle,"(354, 290)",119,"(0.6470588235294118, 0.33725490196078434, 0.8117647058823529)",0,False,"(235, 171)",238,238
19231,img19231.png,circle,"(227, 104)",11,"(0.1803921568627451, 0.5215686274509804, 0.6078431372549019)",6,False,"(213, 90)",28,28
19232,img19232.png,circle,"(240, 112)",9,"(0.1843137254901961, 0.6823529411764706, 0.9176470588235294)",6,False,"(228, 100)",24,24
19233,img19233.png,circle,"(31, 391)",20,"(0.33725490196078434, 0.054901960784313725, 0.23529411764705882)",9,False,"(7, 367)",49,49
19234,img19234.png,circle,"(244, 71)",50,"(0.7215686274509804, 0.23921568627450981, 0.20784313725490197)",9,False,"(190, 17)",109,109
19235,img19235.png,circle,"(464, 352)",44,"(0.38823529411764707, 0.9568627450980393, 0.984313725490196)",-1,True,"(421, 309)",87,87
19236,img19236.png,circle,"(464, 407)",14,"(0.9568627450980393, 0.011764705882352941, 1.0)",10,False,"(445, 388)",38,38
19237,img19237.png,circle,"(206, 388)",103,"(0.6784313725490196, 0.1803921568627451, 0.7294117647058823)",2,False,"(102, 284)",208,208
19238,img19238.png,circle,"(230, 268)",74,"(0.7333333333333333, 0.09019607843137255, 0.6)",2,False,"(155, 193)",150,150
19239,img19239.png,circle,"(318, 268)",98,"(0.5843137254901961, 0.2784313725490196, 0.7568627450980392)",0,False,"(220, 170)",196,196
19240,img19240.png,circle,"(256, 444)",4,"(0.9137254901960784, 0.9686274509803922, 0.4470588235294118)",5,False,"(250, 438)",13,13
19241,img19241.png,circle,"(406, 184)",35,"(0.7843137254901961, 0.5294117647058824, 0.8392156862745098)",7,False,"(368, 146)",77,77
19242,img19242.png,circle,"(185, 357)",32,"(0.00784313725490196, 0.35294117647058826, 0.9686274509803922)",3,False,"(152, 324)",67,67
19243,img19243.png,circle,"(321, 204)",86,"(0.7725490196078432, 0.48627450980392156, 0.30196078431372547)",6,False,"(232, 115)",178,178
19244,img19244.png,circle,"(148, 168)",65,"(0.19215686274509805, 0.027450980392156862, 0.07450980392156863)",-1,True,"(84, 104)",129,129
19245,img19245.png,circle,"(203, 181)",37,"(0.5490196078431373, 0.5137254901960784, 0.4745098039215686)",1,False,"(166, 144)",75,75
